"day","month","year","modern_site_code","historical_site_code","start_time","number","time_seg","HSF","notes","scientific_name","common_name","species_code","order","family"
11,3,2021,"BVLR2","BVLR","8:14",1,1,"H","","Pericrocotus flammeus","Orange Minivet","OM ","ORMI","Passeriformes"
11,3,2021,"BVLR2","BVLR","8:14",1,2,"H","","Pericrocotus flammeus","Orange Minivet","OM ","ORMI","Passeriformes"
11,3,2021,"BVLR2","BVLR","8:14",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
11,2,2021,"BVLR2","BVLR","7:05",1,2,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
11,3,2021,"BVLR2","BVLR","8:14",1,1,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
11,2,2021,"BVLR2","BVLR","7:05",5,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"BVLR2","BVLR","8:14",3,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,2,2021,"BVLR2","BVLR","7:05",8,1,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"BVLR2","BVLR","8:14",2,1,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"BVLR2","BVLR","8:14",1,1,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
11,2,2021,"BVLR2","BVLR","7:05",2,2,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
11,3,2021,"BVLR2","BVLR","8:14",2,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
11,2,2021,"BVLR2","BVLR","7:05",3,1,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,2,2021,"BVLR2","BVLR","7:05",2,2,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"BVLR2","BVLR","8:14",3,1,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
11,3,2021,"BVLR2","BVLR","8:14",1,2,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
26,12,2020,"CNRG1","CNRG","7:51",1,3,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
4,5,2021,"CNRG1","CNRG","8:11",1,2,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
10,3,2021,"CNRG1","CNRG","8:08",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
4,5,2021,"CNRG1","CNRG","8:11",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
26,12,2020,"CNRG1","CNRG","7:51",1,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
10,3,2021,"CNRG1","CNRG","8:08",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
10,3,2021,"CNRG1","CNRG","8:08",1,3,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
4,5,2021,"CNRG1","CNRG","8:11",2,2,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
4,5,2021,"CNRG1","CNRG","8:11",1,3,"H","","Aegithina tiphia","Common Iora","COIO","Passeriformes","Aegithinidae (Ioras)"
4,5,2021,"CNRG1","CNRG","8:11",1,2,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
26,12,2020,"CNRG1","CNRG","7:51",1,2,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
10,3,2021,"CNRG1","CNRG","8:08",1,1,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
26,12,2020,"CNRG1","CNRG","7:51",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
26,12,2020,"CNRG1","CNRG","7:51",1,3,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
26,12,2020,"CNRG1","CNRG","7:51",1,2,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
10,3,2021,"CNRG1","CNRG","8:08",2,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
4,5,2021,"CNRG1","CNRG","8:11",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
26,12,2020,"CNRG1","CNRG","7:51",1,3,"H","","Myophonus horsfieldii","Malabar Whistling-Thrush","MWTH","Passeriformes","Muscicapidae (Old World Flycatchers)"
10,3,2021,"CNRG1","CNRG","8:08",1,3,"S","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
4,5,2021,"CNRG1","CNRG","8:11",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
26,12,2020,"CNRG1","CNRG","7:51",2,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
26,12,2020,"CNRG1","CNRG","7:51",1,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
10,3,2021,"CNRG1","CNRG","8:08",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
4,5,2021,"CNRG1","CNRG","8:11",1,1,"S","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
4,5,2021,"CNRG1","CNRG","8:11",1,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
26,12,2020,"CNRG1","CNRG","7:51",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
26,12,2020,"CNRG1","CNRG","7:51",1,2,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
26,12,2020,"CNRG1","CNRG","7:51",2,3,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
10,3,2021,"CNRG1","CNRG","8:08",3,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
4,5,2021,"CNRG1","CNRG","8:11",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
10,3,2021,"CNRG1","CNRG","8:08",1,3,"S","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
26,12,2020,"CNRG1","CNRG","7:51",2,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
26,12,2020,"CNRG1","CNRG","7:51",3,2,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
26,12,2020,"CNRG1","CNRG","7:51",1,3,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,3,2021,"CNRG1","CNRG","8:08",3,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,3,2021,"CNRG1","CNRG","8:08",1,2,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
4,5,2021,"CNRG1","CNRG","8:11",3,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
4,5,2021,"CNRG1","CNRG","8:11",2,3,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,3,2021,"CNRG1","CNRG","8:08",1,1,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
10,3,2021,"CNRG1","CNRG","8:08",1,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
4,5,2021,"CNRG1","CNRG","8:11",2,3,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
4,5,2021,"CNRG1","CNRG","8:11",2,1,"H","","Iole indica","Yellow-browed Bulbul","YBBU","Passeriformes","Pycnonotidae (Bulbuls)"
26,12,2020,"CNRG2","CNRG","8:40",1,3,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
10,3,2021,"CNRG2","CNRG","8:52",2,1,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
5,5,2021,"CNRG2","CNRG","7:09",1,2,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
5,5,2021,"CNRG2","CNRG","7:09",1,3,"H","","Prinia socialis","Ashy Prinia","ASPR","Passeriformes","Cisticolidae (Cisticolas and Allies)"
10,3,2021,"CNRG2","CNRG","8:52",2,2,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
26,12,2020,"CNRG2","CNRG","8:40",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
10,3,2021,"CNRG2","CNRG","8:52",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
5,5,2021,"CNRG2","CNRG","7:09",2,1,"H","","Acrocephalus dumetorum","Blyth's Reed Warbler","BRWA","Passeriformes","Acrocephalidae (Reed Warblers and Allies)"
26,12,2020,"CNRG2","CNRG","8:40",1,1,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
5,5,2021,"CNRG2","CNRG","7:09",1,3,"H","","Hemipus picatus","Bar-winged Flycatcher-shrike","BWFS","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)"
10,3,2021,"CNRG2","CNRG","8:52",1,2,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
5,5,2021,"CNRG2","CNRG","7:09",1,2,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
5,5,2021,"CNRG2","CNRG","7:09",1,3,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
26,12,2020,"CNRG2","CNRG","8:40",1,1,"S","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
10,3,2021,"CNRG2","CNRG","8:52",2,1,"S","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
10,3,2021,"CNRG2","CNRG","8:52",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
5,5,2021,"CNRG2","CNRG","7:09",1,1,"H/S","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
5,5,2021,"CNRG2","CNRG","7:09",1,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
26,12,2020,"CNRG2","CNRG","8:40",2,1,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
10,3,2021,"CNRG2","CNRG","8:52",1,1,"H","","Larvivora brunnea","Indian Blue Robin","IBRO","Passeriformes","Muscicapidae (Old World Flycatchers)"
26,12,2020,"CNRG2","CNRG","8:40",1,3,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
10,3,2021,"CNRG2","CNRG","8:52",1,3,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
5,5,2021,"CNRG2","CNRG","7:09",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
5,5,2021,"CNRG2","CNRG","7:09",4,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
26,12,2020,"CNRG2","CNRG","8:40",1,2,"H","","Acridotheres fuscus","Jungle Myna","JUMY","Passeriformes","Sturnidae (Starlings)"
5,5,2021,"CNRG2","CNRG","7:09",1,1,"S","","Lanius schach","Long-tailed Shrike","LTSH","Passeriformes","Laniidae (Shrikes)"
26,12,2020,"CNRG2","CNRG","8:40",1,2,"S","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
26,12,2020,"CNRG2","CNRG","8:40",1,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
26,12,2020,"CNRG2","CNRG","8:40",1,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
26,12,2020,"CNRG2","CNRG","8:40",2,3,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
10,3,2021,"CNRG2","CNRG","8:52",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
10,3,2021,"CNRG2","CNRG","8:52",2,2,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
5,5,2021,"CNRG2","CNRG","7:09",1,1,"H","","Dicaeum concolor","Nilgiri Flowerpecker","NIFP","Passeriformes","Dicaeidae (Flowerpeckers)"
26,12,2020,"CNRG2","CNRG","8:40",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
10,3,2021,"CNRG2","CNRG","8:52",4,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
5,5,2021,"CNRG2","CNRG","7:09",2,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
5,5,2021,"CNRG2","CNRG","7:09",2,2,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
5,5,2021,"CNRG2","CNRG","7:09",1,2,"S","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
10,3,2021,"CNRG2","CNRG","8:52",1,1,"S","","Saxicola caprata","Pied Bushchat","PIBU","Passeriformes","Muscicapidae (Old World Flycatchers)"
5,5,2021,"CNRG2","CNRG","7:09",1,2,"H","","Saxicola caprata","Pied Bushchat","PIBU","Passeriformes","Muscicapidae (Old World Flycatchers)"
5,5,2021,"CNRG2","CNRG","7:09",1,3,"H","","Pellorneum ruficeps","Puff-throated Babbler","PTBA","Passeriformes","Pellorneidae (Ground Babblers and Allies)"
26,12,2020,"CNRG2","CNRG","8:40",3,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
26,12,2020,"CNRG2","CNRG","8:40",1,3,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,3,2021,"CNRG2","CNRG","8:52",8,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,3,2021,"CNRG2","CNRG","8:52",2,2,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
5,5,2021,"CNRG2","CNRG","7:09",2,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
5,5,2021,"CNRG2","CNRG","7:09",6,1,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,3,2021,"CNRG2","CNRG","8:52",3,1,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,3,2021,"CNRG2","CNRG","8:52",1,3,"S","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
26,12,2020,"CNRG2","CNRG","8:40",2,2,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
10,3,2021,"CNRG2","CNRG","8:52",1,1,"H","","Sitta frontalis","Velvet-fronted Nuthatch","VFNU","Passeriformes","Sittidae (Nuthatches)"
10,3,2021,"CNRG2","CNRG","8:52",2,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
5,5,2021,"CNRG2","CNRG","7:09",3,1,"H","","Psilopogon viridis","White-cheeked Barbet","WCBA","Piciformes","Megalaimidae (Asian Barbets)"
28,4,2021,"DDBT1","DDBT","8:15",1,1,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
28,4,2021,"DDBT1","DDBT","8:15",1,2,"H","","Ficedula nigrorufa","Black-and-orange Flycatcher","BAOF","Passeriformes","Muscicapidae (Old World Flycatchers)"
10,3,2021,"DDBT1","DDBT","6:13",2,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
28,4,2021,"DDBT1","DDBT","8:15",1,1,"H","","Gallus sonneratii","Gray Junglefowl","GRJU","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)"
10,3,2021,"DDBT1","DDBT","6:13",2,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
10,3,2021,"DDBT1","DDBT","6:13",1,3,"S","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
28,4,2021,"DDBT1","DDBT","8:15",2,1,"H","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
28,4,2021,"DDBT1","DDBT","8:15",1,2,"S","","Turdus simillimus","Indian Blackbird","INBL","Passeriformes","Turdidae (Thrushes and Allies)"
10,3,2021,"DDBT1","DDBT","6:13",1,2,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
28,4,2021,"DDBT1","DDBT","8:15",1,1,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
28,4,2021,"DDBT1","DDBT","8:15",1,3,"H","","Pomatorhinus horsfieldii","Indian Scimitar-Babbler","ISBA","Passeriformes","Timaliidae (Tree-Babblers, Scimitar-Babblers, and Allies)"
10,3,2021,"DDBT1","DDBT","6:13",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
28,4,2021,"DDBT1","DDBT","8:15",1,1,"H","","Eumyias albicaudatus","Nilgiri Flycatcher","NIFL","Passeriformes","Muscicapidae (Old World Flycatchers)"
30,12,2020,"DDBT1","DDBT","8:35",1,2,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
30,12,2020,"DDBT1","DDBT","8:35",1,3,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
10,3,2021,"DDBT1","DDBT","6:13",6,1,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
10,3,2021,"DDBT1","DDBT","6:13",2,2,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
10,3,2021,"DDBT1","DDBT","6:13",1,3,"S","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
28,4,2021,"DDBT1","DDBT","8:15",4,1,"H","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
28,4,2021,"DDBT1","DDBT","8:15",2,1,"S","","Montecincla cachinnans","Nilgiri Laughingthrush","NILA","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)"
10,3,2021,"DDBT1","DDBT","6:13",1,1,"H","","Sholicola major","Nilgiri Sholakili","NISH","Passeriformes","Muscicapidae (Old World Flycatchers)"
10,3,2021,"DDBT1","DDBT","6:13",1,3,"H","","Sholicola major","Nilgiri Sholakili","NISH","Passeriformes","Muscicapidae (Old World Flycatchers)"
28,4,2021,"DDBT1","DDBT","8:15",1,2,"H","","Sholicola major","Nilgiri Sholakili","NISH","Passeriformes","Muscicapidae (Old World Flycatchers)"
10,3,2021,"DDBT1","DDBT","6:13",2,1,"H","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
10,3,2021,"DDBT1","DDBT","6:13",1,1,"S","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
28,4,2021,"DDBT1","DDBT","8:15",1,1,"H","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
28,4,2021,"DDBT1","DDBT","8:15",1,2,"S","","Columba elphinstonii","Nilgiri Wood-Pigeon","NWPI","Columbiformes","Columbidae (Pigeons and Doves)"
30,12,2020,"DDBT1","DDBT","8:35",3,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
10,3,2021,"DDBT1","DDBT","6:13",6,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
10,3,2021,"DDBT1","DDBT","6:13",2,3,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
10,3,2021,"DDBT1","DDBT","6:13",1,3,"S","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
28,4,2021,"DDBT1","DDBT","8:15",3,1,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
28,4,2021,"DDBT1","DDBT","8:15",1,3,"H","","Zosterops palpebrosus","Indian White Eye","IWEY","Passeriformes","Zosteropidae"
30,12,2020,"DDBT1","DDBT","8:35",2,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,3,2021,"DDBT1","DDBT","6:13",3,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,3,2021,"DDBT1","DDBT","6:13",2,1,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
28,4,2021,"DDBT1","DDBT","8:15",2,1,"H","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
28,4,2021,"DDBT1","DDBT","8:15",2,3,"S","","Pycnonotus jocosus","Red-whiskered Bulbul","RWBU","Passeriformes","Pycnonotidae (Bulbuls)"
10,3,2021,"DDBT1","DDBT","6:13",1,2,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
28,4,2021,"DDBT1","DDBT","8:15",2,1,"H","","Hypsipetes ganeesa","Square-tailed Bulbul","STBU","Passeriformes","Pycnonotidae (Bulbuls)"
